species_grp,order,family,species_code,common_name,scientific_name,count_2021,count_2020,count_5yr,cons_status,cons_score,cons_desc,diff,abs_diff,perc_diff,peak_month,description,image_url,website
birds,Passeriformes,"Icteridae: Blackbirds, Meadowlarks & Orioles",bulori,Bullock's oriole,Icterus bullockii,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"Bullock's oriole (Icterus bullockii) is a small New World blackbird. At one time, this species and the Baltimore oriole were considered to be a single species, the northern oriole. This bird is named after William Bullock, an English amateur naturalist.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Icterus_bullockii.jpg/220px-Icterus_bullockii.jpg,https://en.wikipedia.org/wiki/Bullock%27s_oriole
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,eastow1,Eastern towhee,Pipilo erythrophthalmus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The eastern towhee (Pipilo erythrophthalmus) is a large New World sparrow. The taxonomy of the towhees has been under debate in recent decades, and formerly this bird and the spotted towhee were considered a single species, the rufous-sided towhee.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Pipilo_erythrophthalmus_-Quabbin_Reservoir%2C_Massachusetts%2C_USA_-male-8.jpg/220px-Pipilo_erythrophthalmus_-Quabbin_Reservoir%2C_Massachusetts%2C_USA_-male-8.jpg,https://en.wikipedia.org/wiki/Eastern_towhee
birds,Apodiformes,Trochilidae: Hummingbirds,y00001,Rufous hummingbird,Selasphorus rufus,0,0,0,NT,5,Words words words,Positive,-500,-0.5,March,"The rufous hummingbird was formally described in 1788 by the German naturalist Johann Friedrich Gmelin in his revised and expanded edition of Carl Linnaeus's Systema Naturae. He placed it with all the other hummingbirds in the genus Trochilus and coined the binomial name Trochilus rufus.[3] Gmelin based his description on the Ruff-necked humming-bird that had been described by John Latham in 1782 and the Ruffed honeysucker that had been described by Thomas Pennant in 1785.[4][5] The type locality is Nootka Sound on the west coast of Vancouver Island in western Canada.[6] The rufous hummingbird is now placed with eight other species in the genus Selasphorus that was introduced in 1832 by the English naturalist William John Swainson.[7][8] The genus name combines the Ancient Greek selas meaning ""light"" or ""flame"" with -phoros meaning ""-carrying"".  The specific epithet rufus is the Latin word for ""red"".[9] The species is considered as monotypic: no subspecies are recognised.[8]",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/USFWS_ribes_sanguineum_%2826123508822%29.jpg/220px-USFWS_ribes_sanguineum_%2826123508822%29.jpg,https://en.wikipedia.org/wiki/Rufous_hummingbird
birds,Passeriformes,Tyrannidae: Tyrant Flycatchers,eawpew,Eastern wood pewee,Contopus virens,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The eastern wood pewee (Contopus virens) is a small tyrant flycatcher from North America. This bird and the western wood pewee (C. sordidulus) were formerly considered a single species. The two species are virtually identical in appearance, and can be distinguished most easily by their calls.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Eastern_Peewee-Yucat%C3%A1n.jpg/220px-Eastern_Peewee-Yucat%C3%A1n.jpg,https://en.wikipedia.org/wiki/Eastern_wood_pewee
birds,Passeriformes,Parulidae (New World Warblers),naswar,Nashville warbler,Oreothlypis ruficapilla,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The Nashville warbler (Leiothlypis ruficapilla) is a small songbird in the New World warbler family, found in North and Central America. It breeds in parts of the northern and western United States and southern Canada, and migrates to winter in southern California and Texas, Mexico, and the north of Central America. It has a gray head and a green back, and its underparts are yellow and white.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Vermivora_ruficapilla_Winema_National_Forest_%28cropped%29.jpg/220px-Vermivora_ruficapilla_Winema_National_Forest_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Nashville_warbler
birds,Passeriformes,Hirundinidae: Martins and Swallows,treswa,Tree swallow,Tachycineta bicolor,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The tree swallow (Tachycineta bicolor) is a migratory bird of the family Hirundinidae. Found in the Americas, the tree swallow was first described in 1807 by French ornithologist Louis Vieillot as Hirundo bicolor. It has since been moved to its current genus, Tachycineta, within which its phylogenetic placement is debated. The tree swallow has glossy blue-green upperparts, with the exception of the blackish wings and tail, and white underparts. The bill is black, the eyes dark brown, and the legs and feet pale brown. The female is generally duller than the male, and the first-year female has mostly brown upperparts, with some blue feathers. Juveniles have brown upperparts, and a grey-brown-washed breast. The tree swallow breeds in the US and Canada. It winters along southern US coasts south, along the Gulf Coast, to Panama and the northwestern coast of South America, and in the West Indies.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Tree_swallow_in_JBWR_%2825579%29.jpg/220px-Tree_swallow_in_JBWR_%2825579%29.jpg,https://en.wikipedia.org/wiki/Tree_swallow
birds,Passeriformes,Calcariidae: Longspurs and Snow Buntings,snobun,Snow bunting,Plectrophenax nivalis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The snow bunting is a sexually dimorphic, medium-sized passerine bird.[4] This passerine is a ground-dwelling species that walks, runs and could potentially jump if needed.[4] It is fairly large and long-winged for a bunting. It measures 15 cm with a wingspan of 32–38 cm (13–15 in) and weights 30 to 40 grams.[2][4][5] The bill is yellow with a black tip, and is all black in summer for males. The plumage is white in the underparts and the wings and back have black and white on them.[4] The female and male have a different plumage. During the breeding season, the male is white with black wingtips and a black back, while the female has black wingtips and a rufous back.[4] During the winter, they will both have a rufous colouration in the back.[4] In the spring, the buntings will not go through a moult as other passerines birds do, instead the breeding colouration comes with the wearing and abrasion of the feathers.[4] Unlike most passerines, it has feathered tarsi, an adaptation to its harsh environment. No other passerine can winter as far north as this species apart from the common raven.[2][5]",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Plectrophenax_nivalis1.jpg/220px-Plectrophenax_nivalis1.jpg,https://en.wikipedia.org/wiki/Snow_bunting
birds,Passeriformes,Turdidae: Thrushes,veery,Veery,Catharus fuscescens,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The veery (Catharus fuscescens) is a small North American thrush species, a member of a group of closely related and similar species in the genus Catharus, also including the gray-cheeked thrush (C. minimus), Bicknell's thrush (C. bicknelli), Swainson's thrush (C. ustulatus), and hermit thrush (C. guttatus).[2][3] Alternate names for this species include Wilson's thrush (named so after Alexander Wilson[4]) and tawny thrush.[5] Up to six subspecies exist, which are grouped into the eastern veery (C. fuscescens fuscescens), the western veery or willow thrush (C. fuscescens salicicolus), and the Newfoundland veery (C. fuscescens fuliginosus).[6]",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Veery_in_CP_%2843277%29.jpg/220px-Veery_in_CP_%2843277%29.jpg,https://en.wikipedia.org/wiki/Veery
birds,Columbiformes,Columbidae (Pigeons and Doves),incdov,Inca dove,Columbina inca,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The Inca dove or Mexican dove (Columbina inca) is a small New World dove. The species was first described by French surgeon and naturalist René Lesson in 1847. It reaches a length of 16.5–23 cm (6.5–9.1 in) and weighs 30–58 g (1.1–2.0 oz).[2] The Inca dove has an average wingspan of 28.5 cm and a max wingspan of 32 cm.[3] It is a slender species, with a gray-brown body covered in feathers that resemble a scaled pattern. The tail is long and square and edged with white feathers that may flare out in flight. The underwings are reddish, like other ground doves, and upon takeoff, the wings produce a distinctive, quiet rattling noise.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/IncaDove.jpg/220px-IncaDove.jpg,https://en.wikipedia.org/wiki/Inca_dove
birds,Charadriiformes,Scolopacidae: Sandpipers,wilsni1,Wilson's snipe,Gallinago delicata,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"Wilson's snipe (Gallinago delicata) is a small, stocky shorebird.[2] The genus name gallinago is New Latin for a woodcock or snipe from Latin gallina, ""hen"" and the suffix -ago, ""resembling"". The specific delicata is Latin for ""dainty"".[3]",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Gallinago-delicata-002-cropped.jpg/220px-Gallinago-delicata-002-cropped.jpg,https://en.wikipedia.org/wiki/Wilson%27s_snipe
birds,Passeriformes,Sittidae: Nuthatches,whbnut2,White-breasted nuthatch,Sitta carolinensis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The white-breasted nuthatch breeds throughout much of North America, except in the cooler and drier areas. It is mainly found at low altitudes, in deciduous forests or in mixed woodlands. Seven to nine subspecies are generally distinguished by their slightly distinct distributions, vocalizations, and coloration. The species was once thought to be related to the white-cheeked nuthatch (S. leucopsis) and Przewalski's nuthatch (S. przewalskii), two species from southern Asia, but is actually more closely related to the giant nuthatch (S. magna), also from Southeast Asia. The species enjoys a very wide distribution and its population is said to be increasing; the International Union for the Conservation of Nature therefore considers it to be of ""least concern.""",https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Sitta-carolinensis-001.jpg/220px-Sitta-carolinensis-001.jpg,https://en.wikipedia.org/wiki/White-breasted_nuthatch
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,vesspa,Vesper sparrow,Pooecetes gramineus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The Vesper Sparrow is believed to be most closely related to the Lark sparrow. It is the only species in the genus Pooecetes, meaning grass dweller.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Pooecetes_gramineus_-USA-8_%28cropped%29.jpg/220px-Pooecetes_gramineus_-USA-8_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Vesper_sparrow
birds,Pelecaniformes,Pelecanidae: Pelicans,brnpel,Brown pelican,Pelecanus occidentalis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The brown pelican mainly feeds on fish, but occasionally eats amphibians, crustaceans, and the eggs and nestlings of birds. It nests in colonies in secluded areas, often on islands, vegetated land among sand dunes, thickets of shrubs and trees, and mangroves. Females lay two or three oval, chalky white eggs. Incubation takes 28 to 30 days with both sexes sharing duties. The newly hatched chicks are pink, turning gray or black within 4 to 14 days. About 63 days are needed for chicks to fledge. Six to 9 weeks after hatching, the juveniles leave the nest, and gather into small groups known as pods.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Brown_Pelican21K.jpg/220px-Brown_Pelican21K.jpg,https://en.wikipedia.org/wiki/Brown_pelican
birds,Passeriformes,"Icteridae: Blackbirds, Meadowlarks & Orioles",comgra1,Common grackle,Quiscalus quiscula,0,0,0,NT,5,Words words words,Positive,-500,-0.5,March,"The common grackle (Quiscalus quiscula) is a species of large icterid bird found in large numbers through much of North America. First described in 1758 by Carl Linnaeus, the common grackle has three subspecies. Adult common grackles have a long and dark bill, pale yellow eyes, and a long tail. Adults often have an iridescent appearance on their head, especially males. Common grackles can be found widely across North America east of the Rocky Mountains.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Quiscalus-quiscula-001.jpg/220px-Quiscalus-quiscula-001.jpg,https://en.wikipedia.org/wiki/Common_grackle
birds,Columbiformes,Columbidae: Pigeons and Doves,cogdov,Common ground dove,Columbina passerina,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The common ground dove was formally described by the Swedish naturalist Carl Linnaeus in 1758, in the tenth edition of his Systema Naturae. He placed it with all the other pigeons in the genus Columba and coined the binomial name Columba passerina.[3] The specific name passerina is from the Latin passerinus meaning ""sparrow-like"".[4] The species is now placed with other New World ground-doves in the genus Columbina that was introduced in 1825, by the German naturalist Johann Baptist von Spix.[5] There are nine species in this genus including the Inca dove (Columbina inca) and the scaled dove (Columbina squammata).[6]",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/CommonGroundDoveJG.jpg/220px-CommonGroundDoveJG.jpg,https://en.wikipedia.org/wiki/Common_ground_dove
birds,Passeriformes,Parulidae (New World Warblers),orcwar1,Orange-crowned warbler,Oreothlypis celata,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The orange-crowned warbler (Leiothlypis celata) is a small songbird of the New World warbler family.,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Orangecrownedwarbler27.jpg/220px-Orangecrownedwarbler27.jpg,https://en.wikipedia.org/wiki/Orange-crowned_warbler
birds,Anseriformes,"Anatidae: Swans, Geese & Ducks",x00415,Greater white-fronted goose,Anser albifrons,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The greater white-fronted goose (Anser albifrons) is a species of goose related to the smaller lesser white-fronted goose (A. erythropus). It is named for the patch of white feathers bordering the base of its bill, in fact albifrons comes from the Latin albus ""white"" and frons ""forehead"".[2]  In Europe it has been known as the white-fronted goose; in North America it is known as the greater white-fronted goose (or ""greater whitefront""), and this name is also increasingly adopted internationally.[1] Even more distinctive are the salt-and-pepper markings on the breast of adult birds, which is why the goose is colloquially called the ""specklebelly"" in North America.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Greater_white-fronted_goose_%28cropped%29.jpg/220px-Greater_white-fronted_goose_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Greater_white-fronted_goose
birds,Passeriformes,"Icteridae: Blackbirds, Meadowlarks & Orioles",botgra2,Boat-tailed grackle,Quiscalus major,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The boat-tailed grackle is found in coastal saltwater marshes and, in Florida, also on inland waters. Boat-tailed grackles have established significant populations in several United States Gulf Coast cities and towns, where they can be found foraging in trash bins, dumpsters, and parking lots.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Quiscalus_major_-Three_Lakes_Wildlife_Management_Area%2C_Florida%2C_USA_-female-8.jpg/220px-Quiscalus_major_-Three_Lakes_Wildlife_Management_Area%2C_Florida%2C_USA_-female-8.jpg,https://en.wikipedia.org/wiki/Boat-tailed_grackle
birds,Anseriformes,"Anatidae: Swans, Geese & Ducks",gadwal,Gadwall,Mareca strepera,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The gadwall was first described by Carl Linnaeus in his landmark 1758 10th edition of Systema Naturae.[3]DNA studies have shown that it is a sister species with the falcated duck; the two are closely related to the three species of wigeons, and all of them have been assigned to the genus Mareca.[4][5] There are two subspecies:[6]",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Gadwall-female.jpg/220px-Gadwall-female.jpg,https://en.wikipedia.org/wiki/Gadwall
birds,Passeriformes,Troglodytidae: Wrens,bewwre,Bewick's wren,Thryomanes bewickii,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The Bewick's wren (Thryomanes bewickii) is a wren native to North America. At about 14 cm (5.5 in) long, it is grey-brown above, white below, with a long white eyebrow. While similar in appearance to the Carolina wren, it has a long tail that is tipped in white. The song is loud and melodious, much like the song of other wrens. It lives in thickets, brush piles and hedgerows, open woodlands and scrubby areas, often near streams. It eats insects and spiders, which it gleans from vegetation or finds on the ground.[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Bewicks_Wren.jpg/220px-Bewicks_Wren.jpg,https://en.wikipedia.org/wiki/Bewick%27s_wren
birds,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)",y00326,Oak titmouse,Baeolophus inornatus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The oak titmouse (Baeolophus inornatus) is a passerine bird in the tit family Paridae. The American Ornithologists' Union split the plain titmouse into the oak titmouse and the juniper titmouse in 1996, due to distinct differences in song, preferred habitat, and genetic makeup.[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Baeolophus_inornatus_-San_Luis_Obispo%2C_California%2C_USA-8_%283%29.jpg/220px-Baeolophus_inornatus_-San_Luis_Obispo%2C_California%2C_USA-8_%283%29.jpg,https://en.wikipedia.org/wiki/Oak_titmouse
birds,Passeriformes,"Fringillidae: Siskins, Crossbills & Allies",hoared,Arctic redpoll,Acanthis hornemanni,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The Arctic redpoll or hoary redpoll (Acanthis hornemanni) is a bird species in the finch family Fringillidae. It breeds in tundra birch forest. It has two subspecies, A. h. hornemanni (Greenland or Hornemann's Arctic redpoll) of Greenland and neighbouring parts of Canada, and A. h. exilipes (Coues' Arctic redpoll), which breeds in the tundra of northern North America and the Palearctic. Many birds remain in the far north; some birds migrate short distances south in winter, sometimes travelling with common redpolls.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Carduelis_hornemanni_exilipes_MHNT.ZOO.2010.11.221_Enonteki%C3%B6.jpg/220px-Carduelis_hornemanni_exilipes_MHNT.ZOO.2010.11.221_Enonteki%C3%B6.jpg,https://en.wikipedia.org/wiki/Arctic_redpoll
birds,Cuculiformes,Cuculidae (Cuckoos),greroa,Greater roadrunner,Geococcyx californianus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"Greater roadrunner fossils dating from the Holocene and Pleistocene have been found in California,[5][6]New Mexico,  Texas,[7]Arizona,[8] and the Mexican state of Nuevo León.[9] The oldest known fossil comes from a cave in New Mexico, estimated at an age of 33,500 years.[7] In the La Brea Tar Pits, fragments from 25 greater roadrunner fossils have been found.[6] Several other fossils are also known from Santa Barbara and Kern[5] counties, as well as Northern Mexico.[10]",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Geococcyx_californianus.jpg/220px-Geococcyx_californianus.jpg,https://en.wikipedia.org/wiki/Greater_roadrunner
birds,Anseriformes,"Anatidae: Swans, Geese & Ducks",agwtea1,Green-winged teal,Anas crecca carolinensis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The green-winged teal (Anas carolinensis) is a common and widespread duck that breeds in the northern areas of North America except on the Aleutian Islands. It was considered conspecific with the Eurasian teal (A. crecca) for some time, but has since been split into its own species. The American Ornithological Society[2] continues to debate this determination, however nearly all other authorities consider it distinct based on behavioral,[3] morphological,[4] and molecular evidence.[5][6] The scientific name is from Latin Anas, ""duck"" and carolinensis, ""of Carolina"".",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Green-winged_teal_in_Central_Park_%2854312%29.jpg/220px-Green-winged_teal_in_Central_Park_%2854312%29.jpg,https://en.wikipedia.org/wiki/Green-winged_teal
birds,Anseriformes,"Anatidae: Swans, Geese & Ducks",x00422,Mallard,Anas platyrhynchos,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The mallard (/ˈmælɑːrd, ˈmælərd/) or wild duck (Anas platyrhynchos) is a dabbling duck that breeds throughout the temperate and subtropical Americas, Eurasia, and North Africa, and has been introduced to New Zealand, Australia, Peru, Brazil, Uruguay, Argentina, Chile, Colombia, the Falkland Islands, and South Africa. This duck belongs to the subfamily Anatinae of the waterfowl family Anatidae. Males have purple patches on their wings, while the females (hens or ducks) have mainly brown-speckled plumage. Both sexes have an area of white-bordered black or iridescent blue feathers called a speculum on their wings; males especially tend to have blue speculum feathers. The mallard is 50–65 cm (20–26 in) long, of which the body makes up around two-thirds the length. The wingspan is 81–98 cm (32–39 in) and the bill is 4.4 to 6.1 cm (1.7 to 2.4 in) long. It is often slightly heavier than most other dabbling ducks, weighing 0.7–1.6 kg (1.5–3.5 lb). Mallards live in wetlands, eat water plants and small animals, and are social animals preferring to congregate in groups or flocks of varying sizes.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Anas_platyrhynchos_male_female_quadrat.jpg/220px-Anas_platyrhynchos_male_female_quadrat.jpg,https://en.wikipedia.org/wiki/Mallard
birds,Passeriformes,Parulidae: Wood Warblers,swawar,Swainson's warbler,Limnothlypis swainsonii,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"Swainson's warbler (Limnothlypis swainsonii) is a small species of New World warbler. It is monotypic, the only member of the genus Limnothlypis.  Swainson's warbler was named after William Swainson, an English ornithologist.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Limnothlypis_swainsonii_4702971_%28cropped%29.jpg/220px-Limnothlypis_swainsonii_4702971_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Swainson%27s_warbler
birds,Gruiformes,"Rallidae: Rails, Gallinules & Coots",amecoo,American coot,Fulica americana,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The American coot (Fulica americana), also known as a mud hen or pouldeau, is a bird of the family Rallidae. Though commonly mistaken for ducks, American coots are only distantly related to ducks, belonging to a separate order. Unlike the webbed feet of ducks, coots have broad, lobed scales on their lower legs and toes that fold back with each step which facilitates walking on dry land.[2] Coots live near water, typically inhabiting wetlands and open water bodies in North America. Groups of coots are called covers[3] or rafts.[2] The oldest known coot lived to be 22 years old.[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/American_coot_in_Prospect_Park_%2806152%29.jpg/220px-American_coot_in_Prospect_Park_%2806152%29.jpg,https://en.wikipedia.org/wiki/American_coot
birds,Charadriiformes,"Laridae: Gulls, Terns & Skimmers",gbbgul,Great black-backed gull,Larus marinus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The great black-backed gull was one of the many species originally described by Carl Linnaeus in his 1758 10th edition of Systema Naturae, and it still bears its original name of Larus marinus.[3] The scientific name is from Latin. Larus appears to have referred to a gull or other large seabird. The specific name marinus means ""marine"",[4] or when taken together, ""sea gull"". This predates Linnean taxonomy, as it had been called Larus ingens marinus by Carolus Clusius.[5]",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Great_Black-backed_Gull_Larus_marinus.jpg/220px-Great_Black-backed_Gull_Larus_marinus.jpg,https://en.wikipedia.org/wiki/Great_black-backed_gull
birds,Galliformes,Odontophoridae: New World Quail,norbob,Northern bobwhite,Colinus virginianus,0,0,0,NT,5,Words words words,Positive,-500,-0.5,March,"The northern bobwhite (Colinus virginianus), also known as the Virginia quail or (in its home range) bobwhite quail, is a ground-dwelling bird native to Canada, the United States, Mexico, and Cuba, with introduced populations elsewhere in the Caribbean, Europe, and Asia. It is a member of the group of species known as New World quails (Odontophoridae). They were initially placed with the Old World quails in the pheasant family (Phasianidae), but are not particularly closely related. The name ""bobwhite"" is an onomatopoeic derivation from its characteristic whistling call. Despite its secretive nature, the northern bobwhite is one of the most familiar quails in eastern North America, because it is frequently the only quail in its range. Habitat degradation has likely contributed to the northern bobwhite population in eastern North America declining by roughly 85% from 1966 to 2014.[4] This population decline is apparently range-wide and continuing.[5][6]",https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Northern_Bobwhite_female_RWD.jpg/220px-Northern_Bobwhite_female_RWD.jpg,https://en.wikipedia.org/wiki/Northern_bobwhite
birds,Passeriformes,"Fringillidae: Siskins, Crossbills & Allies",pingro,Pine grosbeak,Pinicola enucleator,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The pine grosbeak (Pinicola enucleator) is a large member of the true finch family, Fringillidae. It is the only species in the genus Pinicola. It is found in coniferous woods across Alaska, the western mountains of the United States, Canada, and in subarctic Fennoscandia and across the Palearctic to Siberia. The species is a frugivore, especially in winter, favoring small fruits, such as rowans (mountain-ashes in the New World). With fruit-crop abundance varying from year to year, pine grosbeak is one of many subarctic-resident bird species that exhibit irruptive behavior. In irruption years, individuals can move long distances in search of suitable food supplies, bringing them farther south and/or downslope than is typical of years with large fruit crops.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Pinicola-enucleator-002.jpg/220px-Pinicola-enucleator-002.jpg,https://en.wikipedia.org/wiki/Pine_grosbeak
birds,Passeriformes,Paridae: Chickadees and Titmice,borchi2,Boreal chickadee,Poecile hudsonicus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The boreal chickadee (Poecile hudsonicus) is a small passerine songbird in the tit family Paridae. It is found in the boreal forests of Canada and the northern United States and remains within this range for the entirety of the year. Its year round residence within these forests is where this bird derives its name from.[2] This bird is known for its high pitched trill patterns used in communication with other birds and food storage habits in preparation for winter months.,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Poecile_hudsonicus_7.jpg/220px-Poecile_hudsonicus_7.jpg,https://en.wikipedia.org/wiki/Boreal_chickadee
birds,Passeriformes,"Icteridae: Blackbirds, Meadowlarks & Orioles",easmea,Eastern meadowlark,Sturnella magna,0,0,0,NT,5,Words words words,Positive,-500,-0.5,March,"The eastern meadowlark (Sturnella magna) is a medium-sized blackbird (family: Icteridae), very similar in appearance to sister species western meadowlark. It occurs from eastern North America to northern South America, where it is also most widespread in the east. The Chihuahuan meadowlark was formerly considered to be conspecific with the eastern meadowlark.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Sturnella_magna_-Mexico-8.jpg/260px-Sturnella_magna_-Mexico-8.jpg,https://en.wikipedia.org/wiki/Eastern_meadowlark
birds,Strigiformes,Strigidae: Typical Owls,sheowl,Short-eared owl,Asio flammeus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The short-eared owl was formally described in 1763 by the Lutheran bishop Erik Pontoppidan under the binomial name Strix flammea.[3] The specific epithet is from the Latin flammeus meaning ""flammulated"" or ""flame-coloured"".[4] This owl is now placed with seven other species in the genus Asio that was introduced by the French zoologist Mathurin Jacques Brisson in 1760.[5][6]",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Short_Eared_Owl_on_the_Ground.jpg/220px-Short_Eared_Owl_on_the_Ground.jpg,https://en.wikipedia.org/wiki/Short-eared_owl
birds,Apodiformes,Trochilidae: Hummingbirds,allhum,Allen's hummingbird,Selasphorus sasin,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"Allen's hummingbird is a small bird, with mature adults reaching only 3 to 3.5 in (76 to 89 mm) in length. The male has a green back and forehead, with rust-colored (rufous) flanks, rump, and tail. The male's throat is an iridescent orange-red. The female and immature Allen's hummingbirds are similarly colored, but lack the iridescent throat patch, instead having a series of speckles on their throats. Females are mostly green, featuring rufous color only on the tail, which also has white tips. Immature Allen's hummingbirds are so similar to the female rufous hummingbird, the two are almost indistinguishable in the field. The lack of a notch in the second rectrix (R2) is considered an important field mark to distinguish the adult male Allen's hummingbird from rufous hummingbird, particularly the hard to distinguish green-backed variety.[3] Both species' breeding seasons and ranges are common factors used to differentiate between the two species in a particular geographical area.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Allen%27s_Hummingbird_Guarding_Flower_Patch.jpg/220px-Allen%27s_Hummingbird_Guarding_Flower_Patch.jpg,https://en.wikipedia.org/wiki/Allen%27s_hummingbird
birds,Accipitriformes,"Accipitridae: Kites, Hawks & Eagles",norgos,Northern goshawk,Accipiter gentilis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The northern goshawk (/ˈɡɒsˌhɔːk/; Accipiter gentilis) is a species of medium-large raptor in the family Accipitridae, a family which also includes other extant diurnal raptors, such as eagles, buzzards and harriers. As a species in the genus Accipiter, the goshawk is often considered a ""true hawk"".[3] The scientific name is Latin; Accipiter is ""hawk"", from accipere, ""to grasp"", and gentilis is ""noble"" or ""gentle"" because in the Middle Ages only the nobility were permitted to fly goshawks for falconry.[4]",https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Northern_Goshawk_ad_M2.jpg/220px-Northern_Goshawk_ad_M2.jpg,https://en.wikipedia.org/wiki/Northern_goshawk
birds,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",gryjay,Canada jay,Perisoreus canadensis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The Canada jay (Perisoreus canadensis), also known as the gray jay, grey jay, camp robber, or whisky jack, is a passerine bird of the family Corvidae. It is found in boreal forests of North America north to the tree line, and in the Rocky Mountains subalpine zone south to New Mexico and Arizona. A fairly large songbird, the Canada jay has pale grey underparts, darker grey upperparts, and a grey-white head with a darker grey nape. It is one of three members of the genus Perisoreus, a genus more closely related to the magpie genus Cyanopica than to other birds known as jays. The Canada jay itself has nine recognized subspecies.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Perisoreus_canadensis_mercier2.jpg/220px-Perisoreus_canadensis_mercier2.jpg,https://en.wikipedia.org/wiki/Canada_jay
